1, 0, 1.00255102040816
10, 0, 1.02001819836215
100, 0, 1.01419738951225
1000, 0, 0.997693194925029
10000, 0, 0.998408005458267
100000, 0, 1.00589761736259
1000000, 0, 1.00024758603615
10000000, 0, 1.00042936882782
1, 1, 0.988166725538679
10, 1, 11.4198121566543
100, 1, 7.73932117293928
1000, 1, 7.98905959031657
10000, 1, 5.38111568358482
100000, 1, 3.81801037246582
1000000, 1, 3.39960139511709
10000000, 1, 4.70076726342711
1, 2, 0.993915533285612
10, 2, 15.6299874753981
100, 2, 7.84146620847652
1000, 2, 8.10895032802249
10000, 2, 5.3804621368108
100000, 2, 4.01235741444867
1000000, 2, 3.62295905551369
10000000, 2, 5.73111111111111
1, 3, 0.956022606852702
10, 3, 16.1549219033781
100, 3, 7.83975240715268
1000, 3, 8.0503159372806
10000, 3, 5.35448527733394
100000, 3, 4.09003831417624
1000000, 3, 3.64256825075834
10000000, 3, 5.76470588235294
1, 4, 0.979668945663908
10, 4, 16.0158273381295
100, 4, 7.80453514739229
1000, 4, 8.05900186567164
10000, 4, 5.37766079194324
100000, 4, 4.15485436893204
1000000, 4, 3.61664564943253
10000000, 4, 5.74149956408021
1, 5, 1.00164473684211
10, 5, 15.8319885242962
100, 5, 7.9851954661115
1000, 5, 7.89689298043728
10000, 5, 5.72409028097651
100000, 5, 4.08757884522077
1000000, 5, 3.63939008894536
10000000, 5, 5.76211261457879
1, 6, 1.00536097212294
10, 6, 15.6316446664288
100, 6, 7.95635194118998
1000, 6, 8.16277962874821
10000, 6, 5.33204457584717
100000, 6, 4.200927734375
1000000, 6, 3.6074790129738
10000000, 6, 5.80762331838565
1, 7, 1.00198233916021
10, 7, 15.7560931899642
100, 7, 8.00278099652375
1000, 7, 8.2349542609533
10000, 7, 5.38837367111513
100000, 7, 4.31151028125739
1000000, 7, 3.92943913155854
10000000, 7, 5.74054529463501
1, 8, 1.00449397806939
10, 8, 15.7260003588731
100, 8, 8.02013422818792
1000, 8, 8.30067895247333
10000, 8, 5.32987312572088
100000, 8, 4.18620195750776
1000000, 8, 3.64708912931479
10000000, 8, 5.54686825053996
1, 9, 1.03462026463658
10, 9, 16.1524203707036
100, 9, 8.18079604227569
1000, 9, 8.18520297862119
10000, 9, 5.35169688516969
100000, 9, 4.22831050228311
1000000, 9, 3.61194409148666
10000000, 9, 5.61084390030608
